0;0.23729;0.563977;0.529711;0.504061;0.581211;0.607855;0.60385;0.59205;0.585355;0.554005;0.550998;0.536991;0.524;0.503129;0.456316;0.411959;0.383669;0.357184;0.331548;0.336639;0.260231;0.241598;0.224392;0.206436;0.188486;0.405468;0.388245;0.380719;0.372016;0.357673;0.344158;0.320952;0.316401;0.279138;0.247493;0.268024;0.435117;0.420864;0.395385;0.389544;0.382316;0.355921;0.334585;0.31546;0.295467;0.263006;0.253912;0.253954;0.275798;0.278789;0.256447;0.234094;0.207272;0.198912;0.221411;0.225314;0.227571;0.23178;0.22456;0.213161;0.200187;0.262253;0.24975;0.242827;0.24524;0.223606;0.200187;0.238472;0.224605;0.221564;0.212237;0.202589;0.204779;0.208285;0.173491;0.133023;0.102593;0.093679;0.072556;0.066544;0.060269;0.092708;0.087006;0.077601;0.076156;0.074204;0.073089;0.070542;0.068931
9999999;0;0.326933;0.292468;0.267014;0.347513;0.37618;0.372805;0.361583;0.35535;0.327122;0.326798;0.317735;0.306499;0.293575;0.261639;0.234011;0.236764;0.218142;0.146336;0.135674;0.112276;0.169853;0.161557;0.140196;0.141198;0.171341;0.163037;0.158223;0.151217;0.137658;0.126848;0.110107;0.107404;0.0916;0.118993;0.036637;0.198083;0.183588;0.158152;0.15229;0.145034;0.118685;0.097852;0.081824;0.064943;0.033008;0.023305;0.052232;0.060245;0.042791;0.028681;0.033732;0.085856;0.084438;0.060882;0.068897;0.071436;0.082369;0.091605;0.095569;0.099586;0.093782;0.084683;0.087454;0.103646;0.109512;0.099586;0.224619;0.194503;0.201265;0.213659;0.214072;0.198646;0.166608;0.144901;0.144468;0.267967;0.257946;0.247591;0.237295;0.229999;0.250522;0.240903;0.237109;0.230703;0.223216;0.220069;0.209634;0.196466
9999999;0.326933;0;0.03969;0.06581;0.044188;0.07123;0.071799;0.068327;0.067842;0.077757;0.089064;0.108028;0.115774;0.142368;0.188249;0.231105;0.280576;0.297373;0.265028;0.249271;0.330848;0.386851;0.396364;0.397399;0.412151;0.160542;0.186039;0.195396;0.204505;0.217504;0.23117;0.25491;0.259735;0.299423;0.347669;0.296231;0.131486;0.144103;0.168826;0.17472;0.182064;0.208858;0.23095;0.252417;0.273191;0.303619;0.311958;0.314356;0.291962;0.285188;0.307895;0.33142;0.376558;0.382428;0.34889;0.347536;0.346205;0.345998;0.356424;0.368312;0.381021;0.31955;0.328992;0.337159;0.341948;0.365461;0.381021;0.436198;0.421651;0.429942;0.448474;0.456492;0.441438;0.413604;0.425325;0.450438;0.570988;0.563889;0.560822;0.552321;0.547056;0.556454;0.548894;0.548547;0.542821;0.536427;0.533904;0.525453;0.514962
9999999;0.292468;0.03969;0;0.026631;0.07982;0.109317;0.109143;0.103601;0.10149;0.100716;0.110879;0.125601;0.129543;0.15181;0.189617;0.226834;0.275965;0.289351;0.246072;0.227871;0.307422;0.367967;0.375711;0.373873;0.387476;0.132267;0.162888;0.172722;0.181564;0.19332;0.206501;0.229606;0.234377;0.273658;0.324509;0.263525;0.09479;0.108893;0.134775;0.140512;0.147596;0.173795;0.195264;0.215687;0.23631;0.26756;0.276256;0.284393;0.262078;0.251626;0.275247;0.299681;0.338205;0.344329;0.319188;0.318732;0.317723;0.318698;0.329692;0.341368;0.353668;0.294132;0.30242;0.310708;0.317186;0.340322;0.353668;0.420942;0.403422;0.411928;0.430478;0.437736;0.421965;0.392235;0.399834;0.421627;0.544763;0.536874;0.531945;0.522874;0.516992;0.529338;0.521191;0.520001;0.514039;0.5073;0.504591;0.49554;0.484228
9999999;0.267014;0.06581;0.026631;0;0.103059;0.133453;0.132752;0.126007;0.123016;0.116423;0.125379;0.136842;0.13824;0.15675;0.187925;0.220476;0.268561;0.279528;0.229724;0.210182;0.287771;0.350606;0.35726;0.353786;0.366683;0.111588;0.145104;0.155058;0.163552;0.174295;0.186986;0.209439;0.214132;0.252858;0.304905;0.238955;0.068952;0.083823;0.110152;0.115742;0.122623;0.148368;0.169477;0.189453;0.210006;0.241506;0.250325;0.261167;0.238995;0.226673;0.25067;0.275481;0.311578;0.31772;0.295965;0.295985;0.295154;0.296771;0.308027;0.319534;0.33156;0.273401;0.280981;0.289293;0.296697;0.319494;0.33156;0.405399;0.386224;0.394805;0.413256;0.420033;0.403936;0.373278;0.378545;0.39854;0.52259;0.514341;0.508541;0.499229;0.493079;0.506777;0.49837;0.496782;0.490724;0.483839;0.48105;0.471743;0.46008
9999999;0.347513;0.044188;0.07982;0.103059;0;0.030946;0.029716;0.024197;0.023978;0.045059;0.055735;0.077089;0.088185;0.116921;0.168278;0.215141;0.263352;0.283332;0.264583;0.252388;0.334384;0.383361;0.394934;0.399744;0.415814;0.176432;0.19402;0.202305;0.211319;0.225348;0.239126;0.262925;0.267677;0.306862;0.350489;0.314213;0.160858;0.170509;0.192387;0.198303;0.205806;0.232811;0.255521;0.278672;0.299448;0.327676;0.335165;0.327576;0.305531;0.30484;0.325564;0.347153;0.405505;0.410561;0.361054;0.35835;0.356558;0.354609;0.364014;0.375986;0.389066;0.326045;0.3369;0.344727;0.347057;0.370621;0.389066;0.427396;0.416697;0.424574;0.44276;0.451582;0.43769;0.412783;0.429912;0.459567;0.574318;0.56852;0.568412;0.560964;0.5568;0.561359;0.554818;0.555796;0.550531;0.544788;0.542602;0.535256;0.526291
9999999;0.37618;0.07123;0.109317;0.133453;0.030946;0;0.005279;0.016808;0.023762;0.057328;0.064506;0.084808;0.097889;0.126115;0.179381;0.227779;0.274122;0.295994;0.285505;0.275183;0.35651;0.401337;0.413954;0.420723;0.437334;0.20484;0.219648;0.2274;0.236246;0.250498;0.264157;0.287724;0.2924;0.331013;0.372122;0.342241;0.191705;0.201052;0.222403;0.228294;0.23579;0.262722;0.285472;0.308873;0.329602;0.357306;0.364572;0.353901;0.332124;0.333412;0.35344;0.374274;0.435958;0.440869;0.386768;0.383537;0.381567;0.378893;0.387781;0.399705;0.41286;0.349617;0.36101;0.368627;0.36982;0.393219;0.41286;0.441754;0.433511;0.441068;0.458878;0.468101;0.455017;0.43198;0.451787;0.483401;0.594471;0.589411;0.590816;0.583935;0.580323;0.582447;0.57648;0.578118;0.573117;0.567729;0.56572;0.558941;0.550727
9999999;0.372805;0.071799;0.109143;0.132752;0.029716;0.005279;0;0.012016;0.018962;0.052406;0.059349;0.079564;0.092674;0.120862;0.174142;0.222565;0.268859;0.290765;0.280768;0.270663;0.351872;0.39632;0.409007;0.415942;0.432603;0.201478;0.215606;0.223255;0.232065;0.246345;0.259974;0.283488;0.288148;0.326652;0.367423;0.338679;0.18974;0.198715;0.219685;0.225558;0.233046;0.259922;0.282683;0.306225;0.326916;0.354324;0.361486;0.349915;0.328205;0.330021;0.349829;0.370459;0.433457;0.438255;0.382648;0.379322;0.377322;0.374533;0.383341;0.395254;0.408416;0.345165;0.35663;0.364214;0.365253;0.388624;0.408416;0.436555;0.428418;0.435958;0.453746;0.462986;0.449949;0.427042;0.44709;0.478939;0.58957;0.584576;0.586138;0.579327;0.575789;0.577633;0.571725;0.573435;0.568466;0.563123;0.561136;0.554435;0.546333
9999999;0.361583;0.068327;0.103601;0.126007;0.024197;0.016808;0.012016;0;0.006964;0.040521;0.047967;0.068645;0.081527;0.109975;0.163096;0.211353;0.25802;0.279624;0.268773;0.258652;0.339858;0.384548;0.397147;0.403963;0.420607;0.190326;0.203812;0.211393;0.220181;0.234475;0.248086;0.271571;0.276223;0.31468;0.355418;0.327272;0.180566;0.188943;0.209337;0.215181;0.222652;0.249436;0.272199;0.295919;0.31655;0.343562;0.350594;0.338145;0.316487;0.318792;0.338373;0.358818;0.423303;0.427944;0.370789;0.367411;0.365397;0.362559;0.371345;0.383255;0.396418;0.333166;0.344651;0.352224;0.353238;0.376608;0.396418;0.425247;0.416781;0.424361;0.442203;0.451398;0.438262;0.415172;0.435085;0.466936;0.577667;0.572626;0.57413;0.567312;0.563775;0.565672;0.559738;0.561428;0.556454;0.551107;0.54912;0.542425;0.534347
9999999;0.35535;0.067842;0.10149;0.123016;0.023978;0.023762;0.018962;0.006964;0;0.033582;0.041303;0.062213;0.074941;0.103504;0.156513;0.204678;0.251519;0.272973;0.261812;0.251741;0.332913;0.377627;0.3902;0.397;0.413647;0.184184;0.197145;0.204661;0.213427;0.227734;0.241326;0.26478;0.269424;0.307828;0.348462;0.320905;0.17584;0.183797;0.203774;0.209593;0.217048;0.243755;0.266512;0.290348;0.31093;0.337661;0.344601;0.331488;0.309875;0.312561;0.331967;0.352266;0.417799;0.422334;0.36405;0.360623;0.358594;0.355704;0.364458;0.376363;0.389528;0.326276;0.337789;0.345348;0.34631;0.369672;0.389528;0.41851;0.409908;0.417504;0.435367;0.444543;0.43137;0.408224;0.428129;0.460039;0.57071;0.565662;0.567177;0.560372;0.556853;0.558708;0.552775;0.554473;0.549505;0.544168;0.542186;0.535512;0.527472
